support,itemsets,itemset_size
0.11226520711531285,"var_149=low, var_172=mid",2
0.11226520711531285,"var_13=low, var_173=high",2
0.11226520711531285,"var_13=low, var_149=mid",2
0.11226520711531285,"var_13=mid, var_67=low",2
0.11226520711531285,"var_147=mid, var_190=mid",2
0.11226520711531285,"var_199=low, var_49=high",2
0.11226520711531285,"var_184=mid, var_70=mid",2
0.11226520711531285,"var_74=low, var_76=mid",2
0.11226520711531285,"var_174=low, var_76=mid",2
0.11226520711531285,"var_67=mid, var_86=high",2
0.11226520711531285,"var_110=high, var_45=mid",2
0.11226520711531285,"var_174=high, var_18=mid",2
0.11226520711531285,"var_184=mid, var_21=mid",2
0.11226520711531285,"var_26=high, var_74=mid",2
0.11226520711531285,"var_40=mid, var_70=high",2
0.11226520711531285,"var_40=mid, var_67=high",2
0.11226520711531285,"var_110=mid, var_40=mid",2
0.11226520711531285,"var_174=high, var_40=mid",2
0.11226520711531285,"var_40=mid, var_67=mid",2
0.11226520711531285,"var_190=high, var_40=mid",2
0.11226520711531285,"var_139=mid, var_40=mid",2
0.11226520711531285,"var_107=high, var_49=low",2
0.11226520711531285,"var_199=low, var_90=low",2
0.11226520711531285,"var_107=mid, var_110=low",2
0.11226520711531285,"var_110=high, var_80=low",2
0.11226520711531285,"var_110=high, var_76=low",2
0.11226520711531285,"var_149=high, var_90=low",2
0.11226520711531285,"var_139=low, var_74=high",2
0.11226520711531285,"var_118=mid, var_18=high",2
0.11226520711531285,"var_123=mid, var_18=high",2
0.11226520711531285,"var_147=high, var_18=high",2
0.11226520711531285,"var_18=high, var_40=high",2
0.11226520711531285,"var_184=high, var_40=high",2
0.11226520711531285,"var_40=high, var_76=high",2
0.11226520711531285,"var_44=mid, var_48=low",2
0.11226520711531285,"var_40=low, var_44=low",2
0.11226520711531285,"var_18=low, var_90=low",2
0.11226520711531285,"var_184=high, var_70=low",2
0.11226520711531285,"var_74=mid, var_76=high",2
0.11226520711531285,"var_110=low, var_76=high",2
0.11226520711531285,"var_165=high, var_76=low",2
0.11226520711531285,"var_118=high, var_48=high",2
0.11226520711531285,"var_147=low, var_184=low",2
0.11226520711531285,"var_149=low, var_80=high",2
0.11226520711531285,"var_118=low, var_149=low",2
0.11226520711531285,"var_118=low, var_40=low",2
0.11226520711531285,"var_173=mid, var_90=mid",2
0.11226520711531285,"var_110=mid, var_70=mid",2
0.11226520711531285,"var_70=mid, var_74=low",2
0.11226520711531285,"var_45=low, var_80=low",2
0.11226520711531285,"var_174=low, var_45=low",2
0.11220301032466724,"var_173=high, var_44=low",2
0.11220301032466724,"var_118=mid, var_13=low",2
0.11220301032466724,"var_13=mid, var_74=low",2
0.11220301032466724,"var_49=high, var_90=mid",2
0.11220301032466724,"var_174=mid, var_67=high",2
0.11220301032466724,"var_165=low, var_67=high",2
0.11220301032466724,"var_173=low, var_70=high",2
0.11220301032466724,"var_184=high, var_76=mid",2
0.11220301032466724,"var_74=low, var_86=high",2
0.11220301032466724,"var_139=mid, var_199=mid",2
0.11220301032466724,"var_149=high, var_21=mid",2
0.11220301032466724,"var_21=mid, var_86=mid",2
0.11220301032466724,"var_40=mid, var_76=mid",2
0.11220301032466724,"var_107=high, var_86=high",2
0.11220301032466724,"var_107=high, var_139=high",2
0.11220301032466724,"var_107=high, var_165=mid",2
0.11220301032466724,"var_107=high, var_67=low",2
0.11220301032466724,"var_199=low, var_48=low",2
0.11220301032466724,"var_147=low, var_174=low",2
0.11220301032466724,"var_107=mid, var_172=high",2
0.11220301032466724,"var_107=low, var_139=mid",2
0.11220301032466724,"var_139=mid, var_149=high",2
0.11220301032466724,"var_149=high, var_80=low",2
0.11220301032466724,"var_123=mid, var_149=high",2
0.11220301032466724,"var_165=high, var_45=high",2
0.11220301032466724,"var_107=low, var_18=high",2
0.11220301032466724,"var_147=low, var_40=high",2
0.11220301032466724,"var_40=high, var_45=low",2
0.11220301032466724,"var_147=high, var_44=mid",2
0.11220301032466724,"var_110=low, var_44=mid",2
0.11220301032466724,"var_110=high, var_184=high",2
0.11220301032466724,"var_174=low, var_76=high",2
0.11220301032466724,"var_184=low, var_76=high",2
0.11220301032466724,"var_107=low, var_86=mid",2
0.11220301032466724,"var_190=high, var_45=mid",2
0.11220301032466724,"var_184=low, var_76=low",2
0.11220301032466724,"var_165=high, var_44=low",2
0.11220301032466724,"var_21=high, var_70=high",2
0.11220301032466724,"var_173=mid, var_21=high",2
0.11220301032466724,"var_40=low, var_90=mid",2
0.11220301032466724,"var_18=high, var_44=high",2
0.11220301032466724,"var_165=low, var_44=high",2
0.11214081353402164,"var_174=high, var_74=low",2
0.11214081353402164,"var_139=low, var_172=mid",2
0.11214081353402164,"var_172=mid, var_173=low",2
0.11214081353402164,"var_172=mid, var_45=low",2
0.11214081353402164,"var_110=high, var_118=mid",2
0.11214081353402164,"var_107=mid, var_118=mid",2
0.11214081353402164,"var_123=high, var_173=low",2
0.11214081353402164,"var_139=high, var_172=low",2
0.11214081353402164,"var_190=mid, var_80=low",2
0.11214081353402164,"var_123=low, var_190=mid",2
0.11214081353402164,"var_165=low, var_190=mid",2
0.11214081353402164,"var_184=mid, var_76=mid",2
0.11214081353402164,"var_40=low, var_86=high",2
0.11214081353402164,"var_48=mid, var_70=mid",2
0.11214081353402164,"var_184=high, var_45=mid",2
0.11214081353402164,"var_173=mid, var_18=mid",2
0.11214081353402164,"var_172=mid, var_199=mid",2
0.11214081353402164,"var_165=mid, var_199=mid",2
0.11214081353402164,"var_21=mid, var_40=low",2
0.11214081353402164,"var_118=mid, var_26=high",2
0.11214081353402164,"var_26=high, var_80=low",2
0.11214081353402164,"var_199=high, var_40=mid",2
0.11214081353402164,"var_21=low, var_40=mid",2
0.11214081353402164,"var_107=high, var_190=low",2
0.11214081353402164,"var_76=low, var_80=mid",2
0.11214081353402164,"var_44=high, var_80=mid",2
0.11214081353402164,"var_26=low, var_90=low",2
0.11214081353402164,"var_110=high, var_165=low",2
0.11214081353402164,"var_118=high, var_139=low",2
0.11214081353402164,"var_49=mid, var_74=low",2
0.11214081353402164,"var_173=high, var_45=high",2
0.11214081353402164,"var_40=high, var_70=mid",2
0.11214081353402164,"var_118=mid, var_40=high",2
0.11214081353402164,"var_110=mid, var_44=mid",2
0.11214081353402164,"var_139=mid, var_76=high",2
0.11214081353402164,"var_165=mid, var_76=high",2
0.11214081353402164,"var_67=low, var_86=mid",2
0.11214081353402164,"var_13=high, var_86=mid",2
0.11214081353402164,"var_173=low, var_190=high",2
0.11214081353402164,"var_21=high, var_49=mid",2
0.11214081353402164,"var_21=high, var_74=high",2
0.11214081353402164,"var_70=mid, var_80=high",2
0.11214081353402164,"var_70=low, var_90=mid",2
0.11214081353402164,"var_165=high, var_70=mid",2
0.11214081353402164,"var_123=high, var_174=mid",2
0.11214081353402164,"var_123=low, var_174=mid",2
0.11207861674337605,"var_172=mid, var_74=low",2
0.11207861674337605,"var_110=mid, var_90=low",2
0.11207861674337605,"var_118=high, var_149=mid",2
0.11207861674337605,"var_149=mid, var_21=low",2
0.11207861674337605,"var_173=high, var_49=high",2
0.11207861674337605,"var_174=high, var_70=high",2
0.11207861674337605,"var_110=high, var_86=high",2
0.11207861674337605,"var_173=low, var_48=mid",2
0.11207861674337605,"var_199=mid, var_86=low",2
0.11207861674337605,"var_21=mid, var_74=high",2
0.11207861674337605,"var_107=mid, var_26=high",2
0.11207861674337605,"var_26=high, var_70=mid",2
0.11207861674337605,"var_40=mid, var_44=low",2
0.11207861674337605,"var_149=mid, var_80=mid",2
0.11207861674337605,"var_67=mid, var_80=mid",2
0.11207861674337605,"var_48=low, var_86=low",2
0.11207861674337605,"var_118=low, var_139=mid",2
0.11207861674337605,"var_110=high, var_13=high",2
0.11207861674337605,"var_149=high, var_48=low",2
0.11207861674337605,"var_149=high, var_70=low",2
0.11207861674337605,"var_174=mid, var_74=high",2
0.11207861674337605,"var_172=mid, var_67=mid",2
0.11207861674337605,"var_13=low, var_18=high",2
0.11207861674337605,"var_13=high, var_199=high",2
0.11207861674337605,"var_110=high, var_40=high",2
0.11207861674337605,"var_26=low, var_40=low",2
0.11207861674337605,"var_147=low, var_70=low",2
0.11207861674337605,"var_48=low, var_70=low",2
0.11207861674337605,"var_110=mid, var_147=high",2
0.11207861674337605,"var_149=high, var_86=mid",2
0.11207861674337605,"var_80=low, var_86=mid",2
0.11207861674337605,"var_184=low, var_86=mid",2
0.11207861674337605,"var_190=high, var_80=high",2
0.11207861674337605,"var_172=high, var_40=low",2
0.11207861674337605,"var_172=high, var_174=low",2
0.11207861674337605,"var_118=high, var_74=mid",2
0.11207861674337605,"var_67=low, var_74=mid",2
0.11207861674337605,"var_70=low, var_74=mid",2
0.11207861674337605,"var_48=high, var_90=mid",2
0.11207861674337605,"var_123=low, var_80=low",2
0.11207861674337605,"var_173=low, var_86=low",2
0.11207861674337605,"var_118=low, var_80=low",2
0.11207861674337605,"var_184=high, var_70=mid",2
0.11207861674337605,"var_199=low, var_70=mid",2
0.11207861674337605,"var_123=mid, var_26=mid",2
0.11207861674337605,"var_18=mid, var_44=high",2
0.11207861674337605,"var_149=low, var_48=low",2
0.11201641995273044,"var_165=low, var_74=low",2
0.11201641995273044,"var_149=low, var_173=high",2
0.11201641995273044,"var_173=high, var_184=low",2
0.11201641995273044,"var_118=mid, var_172=mid",2
0.11201641995273044,"var_149=mid, var_190=mid",2
0.11201641995273044,"var_110=mid, var_190=mid",2
0.11201641995273044,"var_190=mid, var_90=low",2
0.11201641995273044,"var_190=mid, var_90=mid",2
0.11201641995273044,"var_45=low, var_49=high",2
0.11201641995273044,"var_67=high, var_70=low",2
0.11201641995273044,"var_45=low, var_67=high",2
0.11201641995273044,"var_13=mid, var_184=mid",2
0.11201641995273044,"var_139=high, var_184=mid",2
0.11201641995273044,"var_184=mid, var_190=low",2
0.11201641995273044,"var_165=low, var_76=mid",2
0.11201641995273044,"var_173=low, var_76=mid",2
0.11201641995273044,"var_74=high, var_86=high",2
0.11201641995273044,"var_110=low, var_48=mid",2
0.11201641995273044,"var_45=mid, var_74=low",2
0.11201641995273044,"var_107=mid, var_45=mid",2
0.11201641995273044,"var_18=mid, var_80=high",2
0.11201641995273044,"var_13=high, var_21=mid",2
0.11201641995273044,"var_110=mid, var_26=high",2
0.11201641995273044,"var_139=low, var_26=high",2
0.11201641995273044,"var_26=high, var_86=mid",2
0.11201641995273044,"var_40=mid, var_76=high",2
0.11201641995273044,"var_147=low, var_40=mid",2
0.11201641995273044,"var_107=high, var_149=low",2
0.11201641995273044,"var_107=high, var_165=high",2
0.11201641995273044,"var_107=high, var_90=low",2
0.11201641995273044,"var_107=high, var_44=high",2
0.11201641995273044,"var_147=high, var_80=mid",2
0.11201641995273044,"var_110=high, var_90=mid",2
0.11201641995273044,"var_118=high, var_13=low",2
0.11201641995273044,"var_110=low, var_139=mid",2
0.11201641995273044,"var_118=mid, var_74=high",2
0.11201641995273044,"var_190=low, var_49=mid",2
0.11201641995273044,"var_67=mid, var_76=low",2
0.11201641995273044,"var_165=high, var_18=high",2
0.11201641995273044,"var_147=high, var_40=high",2
0.11201641995273044,"var_44=mid, var_67=high",2
0.11201641995273044,"var_173=low, var_44=mid",2
0.11201641995273044,"var_123=mid, var_21=low",2
0.11201641995273044,"var_118=high, var_184=high",2
0.11201641995273044,"var_190=low, var_86=mid",2
0.11201641995273044,"var_199=low, var_74=mid",2
0.11201641995273044,"var_18=low, var_21=high",2
0.11201641995273044,"var_21=high, var_49=high",2
0.11201641995273044,"var_21=high, var_48=low",2
0.11201641995273044,"var_123=low, var_173=low",2
0.11201641995273044,"var_173=low, var_76=low",2
0.11201641995273044,"var_165=high, var_80=high",2
0.11201641995273044,"var_70=mid, var_86=low",2
0.11201641995273044,"var_149=mid, var_70=mid",2
0.11201641995273044,"var_26=mid, var_67=low",2
0.11201641995273044,"var_184=mid, var_26=mid",2
0.11201641995273044,"var_44=high, var_45=mid",2
0.11195422316208484,"var_149=low, var_174=high",2
0.11195422316208484,"var_172=mid, var_86=low",2
0.11195422316208484,"var_173=high, var_90=low",2
0.11195422316208484,"var_173=high, var_26=low",2
0.11195422316208484,"var_110=mid, var_199=low",2
0.11195422316208484,"var_118=mid, var_173=high",2
0.11195422316208484,"var_123=high, var_49=low",2
0.11195422316208484,"var_13=mid, var_172=high",2
0.11195422316208484,"var_123=mid, var_13=mid",2
0.11195422316208484,"var_184=low, var_67=high",2
0.11195422316208484,"var_70=high, var_74=high",2
0.11195422316208484,"var_184=mid, var_74=high",2
0.11195422316208484,"var_184=mid, var_67=low",2
0.11195422316208484,"var_139=low, var_184=mid",2
0.11195422316208484,"var_147=mid, var_76=mid",2
0.11195422316208484,"var_123=low, var_76=mid",2
0.11195422316208484,"var_174=low, var_90=high",2
0.11195422316208484,"var_74=high, var_90=high",2
0.11195422316208484,"var_18=mid, var_76=low",2
0.11195422316208484,"var_199=mid, var_74=low",2
0.11195422316208484,"var_199=mid, var_49=mid",2
0.11195422316208484,"var_13=mid, var_21=mid",2
0.11195422316208484,"var_40=mid, var_49=high",2
0.11195422316208484,"var_107=mid, var_40=mid",2
0.11195422316208484,"var_107=high, var_26=high",2
0.11195422316208484,"var_147=low, var_45=low",2
0.11195422316208484,"var_147=low, var_21=low",2
0.11195422316208484,"var_86=low, var_90=low",2
0.11195422316208484,"var_80=low, var_86=low",2
0.11195422316208484,"var_26=low, var_86=low",2
0.11195422316208484,"var_118=high, var_199=low",2
0.11195422316208484,"var_13=high, var_80=low",2
0.11195422316208484,"var_149=high, var_174=high",2
0.11195422316208484,"var_13=mid, var_74=high",2
0.11195422316208484,"var_21=low, var_49=mid",2
0.11195422316208484,"var_139=mid, var_45=high",2
0.11195422316208484,"var_45=high, var_74=low",2
0.11195422316208484,"var_173=mid, var_18=high",2
0.11195422316208484,"var_123=low, var_18=high",2
0.11195422316208484,"var_44=mid, var_45=high",2
0.11195422316208484,"var_21=low, var_44=mid",2
0.11195422316208484,"var_165=low, var_18=low",2
0.11195422316208484,"var_173=high, var_184=high",2
0.11195422316208484,"var_149=low, var_76=high",2
0.11195422316208484,"var_80=high, var_86=mid",2
0.11195422316208484,"var_13=low, var_190=high",2
0.11195422316208484,"var_107=low, var_165=high",2
0.11195422316208484,"var_165=high, var_190=low",2
0.11195422316208484,"var_48=high, var_80=high",2
0.11195422316208484,"var_172=low, var_174=low",2
0.11195422316208484,"var_70=mid, var_90=mid",2
0.11195422316208484,"var_110=low, var_49=low",2
0.11195422316208484,"var_110=low, var_40=low",2
0.11195422316208484,"var_174=mid, var_18=low",2
0.11195422316208484,"var_174=mid, var_45=low",2
0.11189202637143923,"var_44=low, var_67=low",2
0.11189202637143923,"var_172=mid, var_26=low",2
0.11189202637143923,"var_123=high, var_184=low",2
0.11189202637143923,"var_123=high, var_139=high",2
0.11189202637143923,"var_139=high, var_40=low",2
0.11189202637143923,"var_139=high, var_45=low",2
0.11189202637143923,"var_147=mid, var_173=low",2
0.11189202637143923,"var_184=low, var_70=high",2
0.11189202637143923,"var_123=mid, var_70=high",2
0.11189202637143923,"var_184=mid, var_49=high",2
0.11189202637143923,"var_123=mid, var_184=mid",2
0.11189202637143923,"var_107=mid, var_90=high",2
0.11189202637143923,"var_48=mid, var_67=mid",2
0.11189202637143923,"var_172=high, var_48=mid",2
0.11189202637143923,"var_149=low, var_45=mid",2
0.11189202637143923,"var_110=low, var_199=mid",2
0.11189202637143923,"var_123=low, var_21=mid",2
0.11189202637143923,"var_26=high, var_80=high",2
0.11189202637143923,"var_26=high, var_48=high",2
0.11189202637143923,"var_107=mid, var_184=low",2
0.11189202637143923,"var_118=high, var_48=low",2
0.11189202637143923,"var_149=high, var_74=high",2
0.11189202637143923,"var_173=mid, var_49=mid",2
0.11189202637143923,"var_67=mid, var_80=low",2
0.11189202637143923,"var_45=high, var_49=low",2
0.11189202637143923,"var_199=high, var_45=mid",2
0.11189202637143923,"var_44=mid, var_86=low",2
0.11189202637143923,"var_174=low, var_67=low",2
0.11189202637143923,"var_26=low, var_48=low",2
0.11189202637143923,"var_26=low, var_45=low",2
0.11189202637143923,"var_26=low, var_70=low",2
0.11189202637143923,"var_70=low, var_80=low",2
0.11189202637143923,"var_45=low, var_70=low",2
0.11189202637143923,"var_123=mid, var_139=low",2
0.11189202637143923,"var_118=mid, var_184=high",2
0.11189202637143923,"var_70=high, var_86=mid",2
0.11189202637143923,"var_190=high, var_86=low",2
0.11189202637143923,"var_76=low, var_86=low",2
0.11189202637143923,"var_172=high, var_86=low",2
0.11189202637143923,"var_172=low, var_74=mid",2
0.11189202637143923,"var_74=mid, var_90=mid",2
0.11189202637143923,"var_190=mid, var_74=mid",2
0.11189202637143923,"var_165=low, var_48=high",2
0.11189202637143923,"var_48=high, var_70=low",2
0.11189202637143923,"var_21=high, var_70=mid",2
0.11189202637143923,"var_123=low, var_149=low",2
0.11189202637143923,"var_110=high, var_80=high",2
0.11189202637143923,"var_184=mid, var_80=high",2
0.11189202637143923,"var_174=high, var_80=high",2
0.11189202637143923,"var_21=low, var_80=high",2
0.11189202637143923,"var_172=low, var_80=low",2
0.11189202637143923,"var_118=high, var_44=high",2
0.11189202637143923,"var_174=mid, var_90=mid",2
0.11182982958079363,"var_110=mid, var_172=mid",2
0.11182982958079363,"var_110=mid, var_173=mid",2
0.11182982958079363,"var_110=mid, var_45=low",2
0.11182982958079363,"var_110=mid, var_123=high",2
0.11182982958079363,"var_139=mid, var_13=mid",2
0.11182982958079363,"var_13=mid, var_48=low",2
0.11182982958079363,"var_147=high, var_49=high",2
0.11182982958079363,"var_173=mid, var_67=high",2
0.11182982958079363,"var_190=low, var_70=high",2
0.11182982958079363,"var_110=high, var_184=mid",2
0.11182982958079363,"var_184=mid, var_40=low",2
0.11182982958079363,"var_49=mid, var_76=mid",2
0.11182982958079363,"var_173=mid, var_76=mid",2
0.11182982958079363,"var_149=low, var_76=mid",2
0.11182982958079363,"var_13=mid, var_90=high",2
0.11182982958079363,"var_18=mid, var_70=low",2
0.11182982958079363,"var_21=mid, var_45=high",2
0.11182982958079363,"var_172=high, var_21=mid",2
0.11182982958079363,"var_26=high, var_45=high",2
0.11182982958079363,"var_118=low, var_26=high",2
0.11182982958079363,"var_199=low, var_26=high",2
0.11182982958079363,"var_199=mid, var_40=mid",2
0.11182982958079363,"var_184=mid, var_40=mid",2
0.11182982958079363,"var_107=mid, var_139=low",2
0.11182982958079363,"var_110=high, var_165=high",2
0.11182982958079363,"var_118=high, var_21=low",2
0.11182982958079363,"var_139=mid, var_149=mid",2
0.11182982958079363,"var_139=mid, var_190=low",2
0.11182982958079363,"var_139=mid, var_172=low",2
0.11182982958079363,"var_123=low, var_74=high",2
0.11182982958079363,"var_49=mid, var_90=low",2
0.11182982958079363,"var_173=low, var_49=mid",2
0.11182982958079363,"var_147=mid, var_45=high",2
0.11182982958079363,"var_190=low, var_45=high",2
0.11182982958079363,"var_18=high, var_48=high",2
0.11182982958079363,"var_118=low, var_18=high",2
0.11182982958079363,"var_13=mid, var_199=high",2
0.11182982958079363,"var_13=mid, var_44=mid",2
0.11182982958079363,"var_40=low, var_70=low",2
0.11182982958079363,"var_190=low, var_70=low",2
0.11182982958079363,"var_123=mid, var_74=low",2
0.11182982958079363,"var_147=high, var_80=low",2
0.11182982958079363,"var_139=mid, var_86=mid",2
0.11182982958079363,"var_107=low, var_190=high",2
0.11182982958079363,"var_199=low, var_76=low",2
0.11182982958079363,"var_139=low, var_172=high",2
0.11182982958079363,"var_174=low, var_74=mid",2
0.11182982958079363,"var_184=low, var_74=mid",2
0.11182982958079363,"var_174=low, var_48=high",2
0.11182982958079363,"var_123=low, var_139=low",2
0.11182982958079363,"var_13=mid, var_80=high",2
0.11182982958079363,"var_190=mid, var_70=mid",2
0.11182982958079363,"var_18=low, var_70=mid",2
0.11182982958079363,"var_174=mid, var_90=low",2
0.11182982958079363,"var_139=high, var_174=mid",2
0.11182982958079363,"var_139=low, var_173=mid",2
0.11182982958079363,"var_13=low, var_45=low",2
0.11176763279014802,"var_174=high, var_190=low",2
0.11176763279014802,"var_110=low, var_172=mid",2
0.11176763279014802,"var_173=high, var_174=high",2
0.11176763279014802,"var_173=high, var_40=low",2
0.11176763279014802,"var_123=high, var_173=high",2
0.11176763279014802,"var_149=mid, var_165=low",2
0.11176763279014802,"var_49=low, var_70=high",2
0.11176763279014802,"var_174=high, var_90=high",2
0.11176763279014802,"var_147=low, var_90=high",2
0.11176763279014802,"var_48=low, var_90=high",2
0.11176763279014802,"var_48=mid, var_70=high",2
0.11176763279014802,"var_172=mid, var_48=mid",2
0.11176763279014802,"var_165=high, var_48=mid",2
0.11176763279014802,"var_107=low, var_48=mid",2
0.11176763279014802,"var_48=mid, var_74=high",2
0.11176763279014802,"var_107=low, var_45=mid",2
0.11176763279014802,"var_118=high, var_18=mid",2
0.11176763279014802,"var_174=high, var_199=mid",2
0.11176763279014802,"var_184=high, var_199=mid",2
0.11176763279014802,"var_118=high, var_199=mid",2
0.11176763279014802,"var_199=mid, var_21=mid",2
0.11176763279014802,"var_21=mid, var_45=mid",2
0.11176763279014802,"var_139=mid, var_21=mid",2
0.11176763279014802,"var_44=mid, var_80=mid",2
0.11176763279014802,"var_139=low, var_80=mid",2
0.11176763279014802,"var_173=mid, var_80=mid",2
0.11176763279014802,"var_21=high, var_80=mid",2
0.11176763279014802,"var_107=mid, var_172=mid",2
0.11176763279014802,"var_107=mid, var_123=low",2
0.11176763279014802,"var_118=high, var_165=mid",2
0.11176763279014802,"var_123=high, var_139=mid",2
0.11176763279014802,"var_123=low, var_139=mid",2
0.11176763279014802,"var_13=high, var_44=low",2
0.11176763279014802,"var_173=low, var_74=high",2
0.11176763279014802,"var_149=high, var_49=mid",2
0.11176763279014802,"var_107=low, var_45=high",2
0.11176763279014802,"var_110=low, var_45=high",2
0.11176763279014802,"var_18=high, var_21=low",2
0.11176763279014802,"var_172=high, var_40=high",2
0.11176763279014802,"var_184=mid, var_44=mid",2
0.11176763279014802,"var_13=high, var_44=mid",2
0.11176763279014802,"var_118=mid, var_44=mid",2
0.11176763279014802,"var_44=mid, var_86=high",2
0.11176763279014802,"var_172=low, var_40=low",2
0.11176763279014802,"var_13=low, var_70=low",2
0.11176763279014802,"var_18=low, var_26=low",2
0.11176763279014802,"var_165=low, var_184=low",2
0.11176763279014802,"var_165=low, var_44=low",2
0.11176763279014802,"var_123=mid, var_184=low",2
0.11176763279014802,"var_184=high, var_90=low",2
0.11176763279014802,"var_18=low, var_86=mid",2
0.11176763279014802,"var_174=mid, var_86=mid",2
0.11176763279014802,"var_190=high, var_70=mid",2
0.11176763279014802,"var_149=mid, var_74=mid",2
0.11176763279014802,"var_147=mid, var_21=high",2
0.11176763279014802,"var_147=high, var_21=high",2
0.11176763279014802,"var_184=low, var_49=low",2
0.11176763279014802,"var_13=low, var_173=low",2
0.11176763279014802,"var_172=low, var_49=low",2
0.11176763279014802,"var_70=mid, var_90=low",2
0.11176763279014802,"var_173=mid, var_26=mid",2
0.11176763279014802,"var_199=mid, var_44=high",2
0.11170543599950243,"var_174=high, var_70=low",2
0.11170543599950243,"var_107=low, var_110=mid",2
0.11170543599950243,"var_139=high, var_44=low",2
0.11170543599950243,"var_13=high, var_147=mid",2
0.11170543599950243,"var_49=high, var_67=low",2
0.11170543599950243,"var_13=mid, var_67=high",2
0.11170543599950243,"var_110=high, var_70=high",2
0.11170543599950243,"var_18=low, var_70=high",2
0.11170543599950243,"var_184=mid, var_76=low",2
0.11170543599950243,"var_26=low, var_76=mid",2
0.11170543599950243,"var_139=high, var_86=high",2
0.11170543599950243,"var_184=high, var_48=mid",2
0.11170543599950243,"var_26=low, var_48=mid",2
0.11170543599950243,"var_118=low, var_18=mid",2
0.11170543599950243,"var_173=high, var_199=mid",2
0.11170543599950243,"var_172=high, var_199=mid",2
0.11170543599950243,"var_147=mid, var_40=mid",2
0.11170543599950243,"var_173=high, var_40=mid",2
0.11170543599950243,"var_40=mid, var_90=low",2
0.11170543599950243,"var_107=high, var_184=high",2
0.11170543599950243,"var_173=high, var_80=mid",2
0.11170543599950243,"var_45=low, var_90=low",2
0.11170543599950243,"var_184=low, var_86=low",2
0.11170543599950243,"var_110=high, var_173=high",2
0.11170543599950243,"var_147=mid, var_149=high",2
0.11170543599950243,"var_149=high, var_173=low",2
0.11170543599950243,"var_45=low, var_67=mid",2
0.11170543599950243,"var_147=high, var_67=mid",2
0.11170543599950243,"var_149=high, var_45=high",2
0.11170543599950243,"var_45=high, var_70=low",2
0.11170543599950243,"var_18=high, var_70=low",2
0.11170543599950243,"var_18=high, var_26=low",2
0.11170543599950243,"var_165=high, var_199=high",2
0.11170543599950243,"var_44=mid, var_80=low",2
0.11170543599950243,"var_139=high, var_44=mid",2
0.11170543599950243,"var_147=mid, var_44=mid",2
0.11170543599950243,"var_40=low, var_49=low",2
0.11170543599950243,"var_110=low, var_165=low",2
0.11170543599950243,"var_123=mid, var_173=high",2
0.11170543599950243,"var_147=high, var_40=low",2
0.11170543599950243,"var_76=high, var_90=low",2
0.11170543599950243,"var_49=mid, var_86=mid",2
0.11170543599950243,"var_174=high, var_86=mid",2
0.11170543599950243,"var_18=high, var_190=high",2
0.11170543599950243,"var_13=mid, var_21=high",2
0.11170543599950243,"var_44=low, var_90=mid",2
0.11170543599950243,"var_123=high, var_44=high",2
0.11170543599950243,"var_174=mid, var_40=low",2
0.11164323920885683,"var_173=high, var_49=low",2
0.11164323920885683,"var_118=mid, var_174=low",2
0.11164323920885683,"var_139=high, var_173=low",2
0.11164323920885683,"var_123=mid, var_139=high",2
0.11164323920885683,"var_147=mid, var_174=high",2
0.11164323920885683,"var_147=mid, var_76=low",2
0.11164323920885683,"var_147=mid, var_149=low",2
0.11164323920885683,"var_190=mid, var_45=low",2
0.11164323920885683,"var_40=low, var_67=high",2
0.11164323920885683,"var_147=low, var_184=mid",2
0.11164323920885683,"var_67=mid, var_76=mid",2
0.11164323920885683,"var_110=high, var_76=mid",2
0.11164323920885683,"var_173=low, var_90=high",2
0.11164323920885683,"var_110=low, var_90=high",2
0.11164323920885683,"var_13=mid, var_18=mid",2
0.11164323920885683,"var_165=low, var_18=mid",2
0.11164323920885683,"var_172=low, var_18=mid",2
0.11164323920885683,"var_199=mid, var_67=low",2
0.11164323920885683,"var_21=mid, var_44=low",2
0.11164323920885683,"var_147=low, var_21=mid",2
0.11164323920885683,"var_110=low, var_26=high",2
0.11164323920885683,"var_40=mid, var_90=high",2
0.11164323920885683,"var_107=high, var_40=mid",2
0.11164323920885683,"var_107=high, var_199=mid",2
0.11164323920885683,"var_110=mid, var_80=mid",2
0.11164323920885683,"var_199=low, var_21=low",2
0.11164323920885683,"var_149=high, var_67=mid",2
0.11164323920885683,"var_199=mid, var_40=high",2
0.11164323920885683,"var_13=mid, var_40=high",2
0.11164323920885683,"var_44=mid, var_90=low",2
0.11164323920885683,"var_26=low, var_44=mid",2
0.11164323920885683,"var_147=high, var_149=low",2
0.11164323920885683,"var_184=high, var_80=low",2
0.11164323920885683,"var_165=mid, var_184=high",2
0.11164323920885683,"var_184=high, var_76=high",2
0.11164323920885683,"var_110=mid, var_76=high",2
0.11164323920885683,"var_123=high, var_190=high",2
0.11164323920885683,"var_118=high, var_190=high",2
0.11164323920885683,"var_199=low, var_67=low",2
0.11164323920885683,"var_184=low, var_48=high",2
0.11164323920885683,"var_165=high, var_21=high",2
0.11164323920885683,"var_199=high, var_21=high",2
0.11164323920885683,"var_165=low, var_21=high",2
0.11164323920885683,"var_184=low, var_90=low",2
0.11164323920885683,"var_173=low, var_70=low",2
0.11164323920885683,"var_147=low, var_173=low",2
0.11164323920885683,"var_76=mid, var_80=high",2
0.11164323920885683,"var_67=high, var_80=high",2
